OrderID,CustomerID,OrderDate,PaymentMethod,Device
12073,C0239,2024-02-29,Debit Card,Desktop
12074,C0274,2024-05-12,PayPal,Desktop
12075,C0333,2024-05-30,Net Banking,Desktop
12076,C0184,2024-05-21,Debit Card,Mobile
12077,C0158,2024-04-29,Credit Card,Tablet
12078,C0134,2024-04-28,PayPal,Tablet
12079,C0185,2024-03-28,PayPal,Mobile
12080,C0263,2024-01-22,Credit Card,Mobile
12081,C0452,2024-03-21,Debit Card,Desktop
12082,C0255,2024-02-18,Credit Card,Mobile
12083,C0239,2024-04-19,PayPal,Tablet
12084,C0051,2024-06-27,Net Banking,Mobile
12085,C0412,2024-04-16,Debit Card,Desktop
12086,C0370,2024-02-23,Debit Card,Mobile
12087,C0241,2024-04-22,PayPal,Mobile
12088,C0390,2024-04-25,Debit Card,Mobile
12089,C0430,2024-05-22,Debit Card,Desktop
12090,C0164,2024-01-08,Credit Card,Tablet
12091,C0469,2024-04-05,Credit Card,Tablet
12092,C0105,2024-02-05,Debit Card,Desktop
12093,C0190,2024-05-27,Debit Card,Desktop
12094,C0161,2024-02-02,Net Banking,Tablet
12095,C0212,2024-03-19,Net Banking,Mobile
12096,C0024,2024-01-03,Credit Card,Mobile
12097,C0289,2024-05-07,Net Banking,Desktop
12098,C0443,2024-06-17,Credit Card,Tablet
12099,C0114,2024-03-31,Debit Card,Tablet
12100,C0380,2024-03-27,PayPal,Mobile
12101,C0075,2024-02-27,PayPal,Mobile
12102,C0009,2024-04-17,Net Banking,Desktop
12103,C0134,2024-04-18,Net Banking,Tablet
12104,C0284,2024-06-24,Net Banking,Mobile
12105,C0479,2024-04-13,Net Banking,Tablet
12106,C0300,2024-06-25,PayPal,Desktop
12107,C0297,2024-05-17,PayPal,Tablet
12108,C0369,2024-03-17,Credit Card,Desktop
12109,C0214,2024-03-24,Net Banking,Desktop
12110,C0152,2024-05-30,Debit Card,Tablet
12111,C0079,2024-01-06,Net Banking,Desktop
12112,C0101,2024-05-25,Credit Card,Tablet
12113,C0169,2024-01-09,Credit Card,Mobile
12114,C0118,2024-02-05,Net Banking,Desktop
12115,C0195,2024-02-09,Net Banking,Tablet
12116,C0292,2024-03-25,Net Banking,Desktop
12117,C0427,2024-05-25,Net Banking,Mobile
12118,C0126,2024-06-10,PayPal,Tablet
12119,C0256,2024-06-03,Net Banking,Tablet
12120,C0282,2024-06-04,Net Banking,Tablet
12121,C0336,2024-05-26,PayPal,Tablet
12122,C0484,2024-04-10,PayPal,Mobile
12123,C0351,2024-04-07,Debit Card,Mobile
12124,C0173,2024-02-22,PayPal,Desktop
12125,C0132,2024-04-10,Net Banking,Desktop
12126,C0391,2024-01-17,Credit Card,Tablet
12127,C0421,2024-05-16,Debit Card,Mobile
12128,C0251,2024-04-08,Credit Card,Tablet
12129,C0495,2024-02-18,Net Banking,Tablet
12130,C0371,2024-05-01,PayPal,Mobile
12131,C0329,2024-01-28,PayPal,Mobile
12132,C0379,2024-03-25,Debit Card,Desktop
12133,C0252,2024-05-25,Credit Card,Desktop
12134,C0236,2024-04-25,Debit Card,Mobile
12135,C0087,2024-06-12,Credit Card,Desktop
12136,C0376,2024-03-18,Debit Card,Desktop
12137,C0408,2024-01-24,Net Banking,Mobile
12138,C0181,2024-02-13,Net Banking,Tablet
12139,C0087,2024-01-27,Debit Card,Tablet
12140,C0072,2024-06-21,Net Banking,Tablet
12141,C0369,2024-05-21,Credit Card,Mobile
12142,C0280,2024-02-15,Credit Card,Desktop
12143,C0251,2024-01-09,Credit Card,Tablet
12144,C0095,2024-06-25,PayPal,Mobile
12145,C0470,2024-06-03,Debit Card,Tablet
12146,C0456,2024-05-05,PayPal,Tablet
12147,C0278,2024-01-07,Debit Card,Desktop
12148,C0329,2024-02-17,Debit Card,Desktop
12149,C0491,2024-02-20,Debit Card,Desktop
12150,C0031,2024-01-18,Debit Card,Mobile
12151,C0269,2024-04-08,PayPal,Mobile
12152,C0018,2024-03-13,Net Banking,Tablet
12153,C0430,2024-02-22,Net Banking,Mobile
12154,C0434,2024-02-29,Net Banking,Tablet
12155,C0039,2024-03-15,PayPal,Mobile
12156,C0484,2024-06-17,PayPal,Desktop
12157,C0419,2024-05-14,Debit Card,Mobile
12158,C0343,2024-01-18,Debit Card,Mobile
12159,C0025,2024-04-26,PayPal,Tablet
12160,C0392,2024-01-15,PayPal,Tablet
12161,C0004,2024-04-04,PayPal,Desktop
12162,C0212,2024-05-12,Debit Card,Mobile
12163,C0071,2024-01-03,Net Banking,Tablet
12164,C0432,2024-02-13,PayPal,Tablet
12165,C0323,2024-03-24,PayPal,Desktop
12166,C0119,2024-04-15,Credit Card,Desktop
12167,C0035,2024-04-10,Debit Card,Desktop
12168,C0363,2024-02-10,Net Banking,Mobile
12169,C0078,2024-01-29,PayPal,Mobile
12170,C0005,2024-02-03,Debit Card,Tablet
12171,C0112,2024-05-17,Credit Card,Tablet
12172,C0259,2024-04-17,Debit Card,Desktop
12173,C0234,2024-05-02,PayPal,Desktop
12174,C0192,2024-01-18,Debit Card,Mobile
12175,C0031,2024-04-09,Net Banking,Mobile
12176,C0317,2024-02-22,PayPal,Desktop
12177,C0327,2024-02-03,Debit Card,Desktop
12178,C0342,2024-02-22,Net Banking,Mobile
12179,C0479,2024-03-20,PayPal,Mobile
12180,C0316,2024-04-20,PayPal,Tablet
12181,C0468,2024-06-19,Net Banking,Mobile
12182,C0248,2024-05-01,PayPal,Mobile
12183,C0338,2024-02-10,PayPal,Desktop
12184,C0250,2024-06-03,Debit Card,Tablet
12185,C0009,2024-05-27,Debit Card,Desktop
12186,C0004,2024-03-20,Credit Card,Tablet
12187,C0273,2024-05-30,PayPal,Tablet
12188,C0283,2024-02-21,Credit Card,Tablet
12189,C0211,2024-05-08,Net Banking,Desktop
12190,C0007,2024-06-24,Debit Card,Tablet
12191,C0009,2024-04-27,Debit Card,Mobile
12192,C0272,2024-03-11,Credit Card,Tablet
12193,C0370,2024-02-21,Net Banking,Tablet
12194,C0141,2024-01-02,Debit Card,Desktop
12195,C0275,2024-02-06,Net Banking,Tablet
12196,C0147,2024-04-24,Debit Card,Tablet
12197,C0009,2024-01-17,Credit Card,Desktop
12198,C0258,2024-04-12,Debit Card,Desktop
12199,C0417,2024-06-03,Net Banking,Tablet
12200,C0358,2024-03-04,Debit Card,Tablet
12201,C0346,2024-05-14,Debit Card,Desktop
12202,C0221,2024-03-25,PayPal,Mobile
12203,C0413,2024-05-25,Credit Card,Tablet
12204,C0482,2024-05-05,PayPal,Desktop
12205,C0466,2024-04-27,Debit Card,Tablet
12206,C0092,2024-04-28,Credit Card,Mobile
12207,C0055,2024-05-27,Credit Card,Tablet
12208,C0471,2024-01-11,Credit Card,Tablet
12209,C0050,2024-01-24,Net Banking,Tablet
12210,C0269,2024-03-14,Net Banking,Tablet
12211,C0077,2024-06-14,PayPal,Mobile
12212,C0124,2024-04-26,Credit Card,Tablet
12213,C0099,2024-03-29,PayPal,Mobile
12214,C0318,2024-06-28,Debit Card,Desktop
12215,C0270,2024-03-17,PayPal,Desktop
12216,C0130,2024-04-10,Debit Card,Tablet
12217,C0418,2024-06-05,Credit Card,Mobile
12218,C0182,2024-02-14,Credit Card,Desktop
12219,C0137,2024-04-16,Debit Card,Tablet
12220,C0408,2024-03-04,PayPal,Mobile
12221,C0204,2024-02-15,Net Banking,Desktop
12222,C0041,2024-06-07,Debit Card,Desktop
12223,C0192,2024-04-20,Credit Card,Tablet
12224,C0492,2024-04-27,Debit Card,Mobile
12225,C0208,2024-04-08,Debit Card,Mobile
12226,C0236,2024-06-17,Net Banking,Mobile
12227,C0290,2024-02-16,Credit Card,Mobile
12228,C0125,2024-06-27,Debit Card,Tablet
12229,C0357,2024-05-25,Debit Card,Desktop
12230,C0116,2024-01-25,PayPal,Mobile
12231,C0154,2024-04-10,Credit Card,Desktop
12232,C0351,2024-06-27,PayPal,Desktop
12233,C0424,2024-01-12,PayPal,Mobile
12234,C0435,2024-03-02,Debit Card,Desktop
12235,C0042,2024-02-10,PayPal,Tablet
12236,C0335,2024-03-11,Net Banking,Mobile
12237,C0440,2024-06-09,Net Banking,Mobile
12238,C0333,2024-05-17,Credit Card,Desktop
12239,C0389,2024-03-15,PayPal,Tablet
12240,C0017,2024-06-19,Net Banking,Mobile
12241,C0048,2024-01-18,Net Banking,Tablet
12242,C0208,2024-06-27,Debit Card,Desktop
12243,C0195,2024-02-25,Credit Card,Mobile
12244,C0194,2024-05-06,Credit Card,Tablet
12245,C0283,2024-04-15,Debit Card,Mobile
12246,C0244,2024-05-21,PayPal,Desktop
12247,C0029,2024-02-01,Credit Card,Mobile
12248,C0327,2024-04-04,Debit Card,Tablet
12249,C0005,2024-01-20,Credit Card,Mobile
12250,C0360,2024-01-27,Credit Card,Tablet
12251,C0088,2024-05-09,Debit Card,Mobile
12252,C0043,2024-03-24,PayPal,Tablet
12253,C0256,2024-04-14,Net Banking,Desktop
12254,C0433,2024-04-25,Net Banking,Mobile
12255,C0223,2024-02-12,Credit Card,Tablet
12256,C0331,2024-03-05,Net Banking,Tablet
12257,C0402,2024-02-23,Credit Card,Tablet
12258,C0170,2024-05-09,PayPal,Tablet
12259,C0290,2024-01-12,Net Banking,Mobile
12260,C0440,2024-04-28,Credit Card,Mobile
12261,C0499,2024-01-07,Debit Card,Desktop
12262,C0049,2024-01-19,Debit Card,Tablet
12263,C0459,2024-06-12,PayPal,Mobile
12264,C0271,2024-06-26,PayPal,Mobile
12265,C0471,2024-06-21,Debit Card,Tablet
12266,C0022,2024-04-28,Net Banking,Mobile
12267,C0118,2024-04-07,PayPal,Desktop
12268,C0109,2024-03-28,PayPal,Desktop
12269,C0462,2024-04-12,Debit Card,Desktop
12270,C0445,2024-02-19,Net Banking,Mobile
12271,C0355,2024-04-11,Net Banking,Mobile
12272,C0455,2024-01-10,Credit Card,Tablet
12273,C0291,2024-01-03,Debit Card,Mobile
12274,C0244,2024-03-05,Net Banking,Tablet
12275,C0139,2024-01-30,Net Banking,Desktop
12276,C0024,2024-02-04,Net Banking,Desktop
12277,C0474,2024-03-24,Debit Card,Desktop
12278,C0039,2024-06-20,Debit Card,Mobile
12279,C0351,2024-04-28,PayPal,Desktop
12280,C0474,2024-05-04,PayPal,Tablet
12281,C0144,2024-04-28,Net Banking,Desktop
12282,C0461,2024-01-18,Debit Card,Mobile
12283,C0279,2024-01-22,Debit Card,Tablet
12284,C0289,2024-05-20,Debit Card,Tablet
12285,C0337,2024-06-17,Debit Card,Mobile
12286,C0017,2024-03-03,Net Banking,Mobile
12287,C0092,2024-04-22,Debit Card,Tablet
12288,C0476,2024-02-05,Debit Card,Desktop
12289,C0436,2024-04-30,Debit Card,Mobile
12290,C0162,2024-03-12,PayPal,Desktop
12291,C0009,2024-02-11,PayPal,Mobile
12292,C0493,2024-02-13,Debit Card,Tablet
12293,C0107,2024-01-05,Credit Card,Tablet
12294,C0301,2024-06-04,Credit Card,Desktop
12295,C0074,2024-01-26,Net Banking,Desktop
12296,C0386,2024-02-15,Debit Card,Desktop
12297,C0421,2024-03-16,Credit Card,Desktop
12298,C0365,2024-02-01,PayPal,Tablet
12299,C0421,2024-05-16,Credit Card,Mobile
12300,C0204,2024-04-10,Credit Card,Mobile
12301,C0476,2024-02-13,Credit Card,Tablet
12302,C0040,2024-01-20,PayPal,Tablet
12303,C0154,2024-06-20,Debit Card,Tablet
12304,C0084,2024-01-03,Debit Card,Desktop
12305,C0289,2024-06-22,PayPal,Tablet
12306,C0124,2024-03-10,PayPal,Mobile
12307,C0291,2024-02-09,Credit Card,Desktop
12308,C0428,2024-04-22,PayPal,Desktop
12309,C0435,2024-04-01,PayPal,Desktop
12310,C0200,2024-02-15,Credit Card,Mobile
12311,C0347,2024-02-25,Debit Card,Tablet
12312,C0460,2024-01-09,Debit Card,Tablet
12313,C0277,2024-06-21,Credit Card,Desktop
12314,C0170,2024-05-16,PayPal,Mobile
12315,C0197,2024-02-25,Credit Card,Desktop
12316,C0387,2024-04-23,Debit Card,Desktop
12317,C0379,2024-06-27,Debit Card,Desktop
12318,C0072,2024-01-13,Net Banking,Mobile
12319,C0405,2024-06-11,Credit Card,Tablet
12320,C0353,2024-05-13,PayPal,Tablet
12321,C0371,2024-06-13,Net Banking,Tablet
12322,C0041,2024-06-18,PayPal,Tablet
12323,C0257,2024-06-17,Credit Card,Mobile
12324,C0382,2024-01-27,Debit Card,Mobile
12325,C0499,2024-04-09,Debit Card,Desktop
12326,C0178,2024-06-25,Debit Card,Mobile
12327,C0028,2024-03-19,Net Banking,Desktop
12328,C0051,2024-04-23,Net Banking,Desktop
12329,C0224,2024-01-14,Net Banking,Tablet
12330,C0119,2024-06-02,PayPal,Mobile
12331,C0430,2024-01-02,Net Banking,Desktop
12332,C0039,2024-01-13,PayPal,Desktop
12333,C0175,2024-04-06,Net Banking,Mobile
12334,C0310,2024-02-21,Net Banking,Tablet
12335,C0394,2024-03-04,Net Banking,Tablet
12336,C0315,2024-04-05,Debit Card,Tablet
12337,C0489,2024-03-02,Net Banking,Mobile
12338,C0305,2024-02-21,PayPal,Tablet
12339,C0204,2024-01-24,Credit Card,Mobile
12340,C0497,2024-01-05,PayPal,Desktop
12341,C0397,2024-04-17,Debit Card,Mobile
12342,C0168,2024-01-08,PayPal,Tablet
12343,C0016,2024-01-04,Debit Card,Mobile
12344,C0325,2024-03-27,Debit Card,Mobile
12345,C0140,2024-02-19,PayPal,Tablet
12346,C0402,2024-06-23,Credit Card,Mobile
12347,C0231,2024-06-20,PayPal,Desktop
12348,C0252,2024-01-17,PayPal,Desktop
12349,C0117,2024-02-26,Credit Card,Desktop
12350,C0183,2024-01-25,PayPal,Tablet
12351,C0284,2024-06-19,PayPal,Desktop
12352,C0482,2024-02-12,Credit Card,Mobile
12353,C0193,2024-02-12,PayPal,Tablet
12354,C0222,2024-01-12,PayPal,Tablet
12355,C0096,2024-04-16,PayPal,Tablet
12356,C0349,2024-05-11,Credit Card,Mobile
12357,C0300,2024-01-28,Debit Card,Mobile
12358,C0339,2024-03-24,Credit Card,Tablet
12359,C0195,2024-03-23,Credit Card,Mobile
12360,C0044,2024-05-23,Net Banking,Mobile
12361,C0396,2024-06-09,Credit Card,Desktop
12362,C0317,2024-02-18,Credit Card,Desktop
12363,C0152,2024-06-08,PayPal,Tablet
12364,C0409,2024-02-23,Net Banking,Desktop
12365,C0127,2024-05-18,Debit Card,Desktop
12366,C0366,2024-04-11,Net Banking,Tablet
12367,C0038,2024-04-19,PayPal,Tablet
12368,C0043,2024-01-31,PayPal,Desktop
12369,C0138,2024-02-29,Net Banking,Tablet
12370,C0079,2024-02-24,Debit Card,Mobile
12371,C0195,2024-01-28,Credit Card,Mobile
12372,C0365,2024-04-01,PayPal,Tablet
12373,C0402,2024-03-23,Net Banking,Desktop
12374,C0325,2024-02-14,Net Banking,Mobile
12375,C0079,2024-01-04,Credit Card,Mobile
12376,C0379,2024-04-12,Net Banking,Tablet
12377,C0200,2024-06-16,PayPal,Desktop
12378,C0163,2024-03-21,PayPal,Mobile
12379,C0185,2024-01-04,Debit Card,Tablet
12380,C0055,2024-04-09,Net Banking,Desktop
12381,C0047,2024-02-24,Net Banking,Mobile
12382,C0003,2024-04-27,Debit Card,Mobile
12383,C0483,2024-02-26,Debit Card,Tablet
12384,C0158,2024-01-17,Debit Card,Tablet
12385,C0228,2024-06-17,Debit Card,Mobile
12386,C0185,2024-03-12,Net Banking,Tablet
12387,C0390,2024-06-15,PayPal,Tablet
12388,C0139,2024-06-08,Net Banking,Mobile
12389,C0053,2024-04-04,PayPal,Tablet
12390,C0068,2024-01-12,Credit Card,Mobile
12391,C0045,2024-01-18,Debit Card,Desktop
12392,C0096,2024-02-25,PayPal,Mobile
12393,C0221,2024-04-15,Credit Card,Desktop
12394,C0230,2024-03-18,Net Banking,Tablet
12395,C0286,2024-06-02,Net Banking,Tablet
12396,C0285,2024-05-07,PayPal,Mobile
12397,C0263,2024-01-27,Credit Card,Desktop
12398,C0209,2024-05-17,Net Banking,Mobile
12399,C0053,2024-05-25,Credit Card,Desktop
12400,C0014,2024-02-13,PayPal,Desktop
12401,C0046,2024-03-05,Net Banking,Tablet
12402,C0182,2024-01-25,Credit Card,Mobile
12403,C0284,2024-06-02,Net Banking,Tablet
12404,C0048,2024-03-24,PayPal,Tablet
12405,C0306,2024-06-10,Credit Card,Mobile
12406,C0307,2024-06-27,Net Banking,Desktop
12407,C0402,2024-04-09,PayPal,Desktop
12408,C0167,2024-06-22,PayPal,Mobile
12409,C0443,2024-06-26,Net Banking,Mobile
12410,C0198,2024-02-04,PayPal,Desktop
12411,C0007,2024-03-26,PayPal,Tablet
12412,C0150,2024-02-14,Credit Card,Tablet
12413,C0212,2024-06-11,Debit Card,Tablet
12414,C0199,2024-06-25,PayPal,Tablet
12415,C0399,2024-03-22,PayPal,Mobile
12416,C0044,2024-06-19,PayPal,Mobile
12417,C0372,2024-05-03,PayPal,Desktop
12418,C0462,2024-01-18,Net Banking,Mobile
12419,C0287,2024-03-26,PayPal,Desktop
12420,C0464,2024-01-05,Credit Card,Desktop
12421,C0125,2024-06-04,Net Banking,Mobile
12422,C0293,2024-05-29,Debit Card,Tablet
12423,C0267,2024-04-24,Credit Card,Tablet
12424,C0087,2024-04-07,Debit Card,Desktop
12425,C0351,2024-05-10,PayPal,Desktop
12426,C0195,2024-06-12,PayPal,Tablet
12427,C0087,2024-02-29,PayPal,Desktop
12428,C0072,2024-05-08,PayPal,Tablet
12429,C0138,2024-05-30,Debit Card,Mobile
12430,C0155,2024-06-29,Debit Card,Tablet
12431,C0138,2024-01-04,PayPal,Desktop
12432,C0253,2024-02-29,PayPal,Desktop
12433,C0075,2024-01-06,Debit Card,Desktop
12434,C0033,2024-06-06,Debit Card,Mobile
12435,C0086,2024-02-01,Debit Card,Desktop
12436,C0223,2024-03-20,Net Banking,Mobile
12437,C0142,2024-03-01,Credit Card,Tablet
12438,C0216,2024-04-19,Net Banking,Tablet
12439,C0154,2024-03-03,Net Banking,Mobile
12440,C0248,2024-06-07,Net Banking,Desktop
12441,C0401,2024-01-21,PayPal,Tablet
12442,C0040,2024-01-16,PayPal,Mobile
12443,C0185,2024-02-05,Net Banking,Tablet
12444,C0129,2024-04-05,Debit Card,Desktop
12445,C0484,2024-05-07,PayPal,Desktop
12446,C0127,2024-03-16,Credit Card,Mobile
12447,C0370,2024-02-21,Debit Card,Desktop
12448,C0321,2024-02-08,Debit Card,Desktop
12449,C0254,2024-04-06,Debit Card,Mobile
12450,C0305,2024-02-22,Net Banking,Desktop
12451,C0316,2024-06-13,Credit Card,Mobile
12452,C0101,2024-01-10,PayPal,Tablet
12453,C0235,2024-03-01,Net Banking,Desktop
12454,C0055,2024-06-02,Net Banking,Mobile
12455,C0070,2024-04-23,Credit Card,Tablet
12456,C0156,2024-03-25,PayPal,Tablet
12457,C0004,2024-02-04,PayPal,Tablet
12458,C0486,2024-03-12,Net Banking,Tablet
12459,C0203,2024-03-22,Credit Card,Desktop
12460,C0171,2024-06-13,PayPal,Tablet
12461,C0431,2024-01-11,Credit Card,Desktop
12462,C0318,2024-05-13,Debit Card,Desktop
12463,C0195,2024-04-16,PayPal,Tablet
12464,C0412,2024-06-14,Net Banking,Mobile
12465,C0442,2024-03-14,Net Banking,Mobile
12466,C0169,2024-01-07,Credit Card,Tablet
12467,C0226,2024-02-28,PayPal,Desktop
12468,C0172,2024-03-25,Net Banking,Tablet
12469,C0221,2024-03-28,Debit Card,Desktop
12470,C0418,2024-03-03,PayPal,Desktop
12471,C0422,2024-02-22,PayPal,Desktop
12472,C0441,2024-05-18,PayPal,Mobile
12473,C0334,2024-01-14,PayPal,Desktop
12474,C0499,2024-06-19,Credit Card,Tablet
12475,C0305,2024-03-04,Credit Card,Mobile
12476,C0070,2024-06-24,PayPal,Desktop
12477,C0154,2024-06-27,Debit Card,Desktop
12478,C0165,2024-02-26,Net Banking,Desktop
12479,C0309,2024-06-04,Credit Card,Mobile
12480,C0486,2024-04-07,PayPal,Desktop
12481,C0356,2024-05-13,PayPal,Desktop
12482,C0103,2024-03-23,Credit Card,Mobile
12483,C0246,2024-02-16,Credit Card,Tablet
12484,C0161,2024-04-23,Debit Card,Tablet
12485,C0091,2024-06-10,Net Banking,Mobile
12486,C0494,2024-01-02,Net Banking,Mobile
12487,C0204,2024-01-17,Net Banking,Mobile
12488,C0496,2024-05-05,Debit Card,Tablet
12489,C0164,2024-01-18,PayPal,Tablet
12490,C0150,2024-02-19,Debit Card,Desktop
12491,C0377,2024-01-14,Debit Card,Desktop
12492,C0356,2024-06-11,PayPal,Mobile
12493,C0325,2024-02-06,PayPal,Tablet
12494,C0252,2024-02-22,Net Banking,Tablet
12495,C0496,2024-02-02,Credit Card,Desktop
12496,C0295,2024-01-24,Credit Card,Mobile
12497,C0401,2024-02-14,PayPal,Desktop
12498,C0125,2024-05-31,Credit Card,Desktop
12499,C0167,2024-05-20,Debit Card,Tablet
12500,C0193,2024-02-22,Debit Card,Tablet
12501,C0144,2024-03-01,PayPal,Tablet
12502,C0419,2024-05-09,Net Banking,Tablet
12503,C0403,2024-01-21,Credit Card,Desktop
12504,C0202,2024-04-19,Debit Card,Tablet
12505,C0187,2024-04-29,Credit Card,Desktop
12506,C0059,2024-03-20,Net Banking,Tablet
12507,C0478,2024-02-12,Credit Card,Desktop
12508,C0289,2024-02-20,Debit Card,Desktop
12509,C0103,2024-03-03,PayPal,Desktop
12510,C0304,2024-04-18,PayPal,Tablet
12511,C0280,2024-02-15,Credit Card,Tablet
12512,C0093,2024-06-04,Credit Card,Tablet
12513,C0350,2024-03-04,PayPal,Tablet
12514,C0394,2024-03-18,PayPal,Desktop
12515,C0282,2024-03-14,Debit Card,Desktop
12516,C0014,2024-05-27,Credit Card,Mobile
12517,C0488,2024-04-24,Credit Card,Desktop
12518,C0373,2024-06-11,Debit Card,Tablet
12519,C0237,2024-02-21,PayPal,Mobile
12520,C0483,2024-03-10,Net Banking,Desktop
12521,C0363,2024-05-03,Debit Card,Tablet
12522,C0108,2024-01-21,PayPal,Tablet
12523,C0225,2024-04-02,Credit Card,Mobile
12524,C0409,2024-04-11,PayPal,Desktop
12525,C0150,2024-04-06,Credit Card,Tablet
12526,C0426,2024-02-12,Net Banking,Mobile
12527,C0355,2024-04-30,Net Banking,Mobile
12528,C0036,2024-04-22,Credit Card,Desktop
12529,C0420,2024-04-18,PayPal,Tablet
12530,C0435,2024-05-09,Net Banking,Desktop
12531,C0408,2024-06-05,Credit Card,Mobile
12532,C0408,2024-04-20,Credit Card,Mobile
12533,C0210,2024-02-09,PayPal,Mobile
12534,C0345,2024-05-03,Net Banking,Mobile
12535,C0256,2024-01-06,Credit Card,Tablet
12536,C0072,2024-04-07,PayPal,Desktop
12537,C0325,2024-04-19,PayPal,Tablet
12538,C0156,2024-01-22,Credit Card,Desktop
12539,C0124,2024-03-17,PayPal,Mobile
12540,C0130,2024-06-01,PayPal,Desktop
12541,C0338,2024-05-17,Credit Card,Desktop
12542,C0079,2024-02-09,Net Banking,Desktop
12543,C0367,2024-05-21,Net Banking,Desktop
12544,C0217,2024-02-14,Net Banking,Desktop
12545,C0405,2024-03-06,PayPal,Desktop
12546,C0194,2024-04-07,Credit Card,Tablet
12547,C0038,2024-04-28,Credit Card,Desktop
12548,C0230,2024-03-19,Credit Card,Mobile
12549,C0307,2024-04-26,Credit Card,Tablet
12550,C0246,2024-03-13,Credit Card,Desktop
12551,C0299,2024-04-06,Net Banking,Mobile
12552,C0206,2024-05-23,Net Banking,Tablet
12553,C0274,2024-06-04,Credit Card,Tablet
12554,C0260,2024-05-03,PayPal,Tablet
12555,C0473,2024-01-19,PayPal,Desktop
12556,C0472,2024-03-26,Credit Card,Mobile
12557,C0446,2024-02-04,Credit Card,Tablet
12558,C0355,2024-04-30,Credit Card,Mobile
12559,C0215,2024-02-20,Net Banking,Desktop
12560,C0279,2024-02-09,PayPal,Desktop
12561,C0019,2024-02-18,Debit Card,Tablet
12562,C0405,2024-01-02,Net Banking,Desktop
12563,C0496,2024-01-04,PayPal,Desktop
12564,C0185,2024-05-08,PayPal,Tablet
12565,C0360,2024-04-05,PayPal,Tablet
12566,C0459,2024-05-05,Credit Card,Tablet
12567,C0416,2024-04-13,Debit Card,Mobile
12568,C0275,2024-04-16,PayPal,Mobile
12569,C0305,2024-04-11,Net Banking,Desktop
12570,C0327,2024-04-05,Net Banking,Tablet
12571,C0469,2024-04-08,Debit Card,Mobile
12572,C0044,2024-05-05,PayPal,Desktop
12573,C0056,2024-03-19,Credit Card,Tablet
12574,C0394,2024-06-13,PayPal,Tablet
12575,C0128,2024-05-30,Net Banking,Desktop
12576,C0337,2024-01-19,Debit Card,Tablet
12577,C0341,2024-04-14,Credit Card,Tablet
12578,C0182,2024-01-10,PayPal,Desktop
12579,C0086,2024-02-01,Debit Card,Mobile
12580,C0332,2024-04-08,PayPal,Desktop
12581,C0314,2024-05-24,Credit Card,Desktop
12582,C0023,2024-02-11,Credit Card,Mobile
12583,C0289,2024-02-19,Debit Card,Tablet
12584,C0331,2024-04-21,Credit Card,Desktop
12585,C0347,2024-03-06,Net Banking,Desktop
12586,C0332,2024-03-30,PayPal,Desktop
12587,C0205,2024-05-10,Debit Card,Tablet
12588,C0496,2024-05-05,Credit Card,Tablet
12589,C0386,2024-06-11,Debit Card,Mobile
12590,C0170,2024-06-25,PayPal,Desktop
12591,C0495,2024-04-04,PayPal,Desktop
12592,C0408,2024-06-27,Debit Card,Desktop
12593,C0221,2024-01-15,Net Banking,Mobile
12594,C0055,2024-06-15,PayPal,Mobile
12595,C0006,2024-04-08,Credit Card,Tablet
12596,C0051,2024-04-18,PayPal,Tablet
12597,C0133,2024-03-04,Debit Card,Desktop
12598,C0114,2024-03-03,Debit Card,Mobile
12599,C0262,2024-05-02,Net Banking,Tablet
12600,C0383,2024-01-09,Credit Card,Desktop
12601,C0266,2024-04-02,Credit Card,Mobile
12602,C0286,2024-06-10,PayPal,Desktop
12603,C0298,2024-06-29,Debit Card,Tablet
12604,C0353,2024-06-22,PayPal,Tablet
12605,C0295,2024-01-08,Net Banking,Tablet
12606,C0114,2024-06-27,Credit Card,Mobile
12607,C0229,2024-06-19,Credit Card,Desktop
12608,C0192,2024-06-14,PayPal,Desktop
12609,C0201,2024-02-07,Net Banking,Mobile
12610,C0238,2024-03-07,Credit Card,Desktop
12611,C0396,2024-06-03,PayPal,Mobile
12612,C0348,2024-04-26,Debit Card,Mobile
12613,C0302,2024-06-23,PayPal,Desktop
12614,C0354,2024-02-07,Net Banking,Mobile
